# # TCV-phi : P(k) et transfert fuzzy pour PAPER I
# # colonnes : k[h/Mpc]   P_cdm(k)   P_eff(k)   T2(k)=P_eff/P_cdm
# # Paramètres TCV : {'H0': 67.4, 'ombh2': 0.0224, 'omch2': 0.12, 'As': 2.1e-09, 'ns': 0.964, 'r': 0.0, 'tau': 0.054, 'YHe': 0.245}
# # Fuzzy : kJ=5.0 h/Mpc, n=4, f_coh=1.0
# 
7.623965859858881054e-03 3.110408798292500069e+04 3.110408798292500069e+04 1.000000000000000000e+00
7.840144113212444907e-03 3.169840257696305343e+04 3.169840257696305343e+04 1.000000000000000000e+00
8.062452120828031074e-03 3.229514149301090947e+04 3.229514149301090947e+04 1.000000000000000000e+00
8.291063692451665010e-03 3.289366718355295598e+04 3.289366718355295598e+04 1.000000000000000000e+00
8.526157566220724307e-03 3.349330808749757125e+04 3.349330808749757125e+04 1.000000000000000000e+00
8.767917548408915573e-03 3.409335993099430925e+04 3.409335993099430925e+04 1.000000000000000000e+00
9.016532657133731823e-03 3.469308594400480797e+04 3.469308594400480797e+04 1.000000000000000000e+00
9.272197270138771846e-03 3.529171720898079366e+04 3.529171720898079366e+04 1.000000000000000000e+00
9.535111276766469746e-03 3.588845314856839104e+04 3.588845314856839104e+04 1.000000000000000000e+00
9.805480234239910553e-03 3.648246125641507388e+04 3.648246125641507388e+04 1.000000000000000000e+00
1.008351552837619819e-02 3.707282203577346809e+04 3.707282203577346809e+04 1.000000000000000000e+00
1.036943453885667832e-02 3.765849280839466519e+04 3.765849280839466519e+04 1.000000000000000000e+00
1.066346080918360861e-02 3.823838558904840465e+04 3.823838558904840465e+04 1.000000000000000000e+00
1.096582422145578155e-02 3.881137615821809595e+04 3.881137615821809595e+04 1.000000000000000000e+00
1.127676117610005267e-02 3.937630588761858962e+04 3.937630588761858962e+04 1.000000000000000000e+00
1.159651477669916553e-02 3.993198383465762163e+04 3.993198383465762163e+04 1.000000000000000000e+00
1.192533502006026640e-02 4.047718911207642668e+04 4.047718911207642668e+04 1.000000000000000000e+00
1.226347899167301754e-02 4.101067351038462220e+04 4.101067351038462220e+04 1.000000000000000000e+00
1.261121106670974427e-02 4.153112127793787658e+04 4.153112127793787658e+04 1.000000000000000000e+00
1.296880311672515482e-02 4.203706128723725851e+04 4.203706128723725851e+04 1.000000000000000000e+00
1.333653472221685114e-02 4.252697150205352955e+04 4.252697150205352955e+04 1.000000000000000000e+00
1.371469339121321809e-02 4.299930753941620060e+04 4.299930753941620060e+04 1.000000000000000000e+00
1.410357478405918456e-02 4.345250769933473202e+04 4.345250769933473202e+04 1.000000000000000000e+00
1.450348294457601446e-02 4.388499840482833679e+04 4.388499840482833679e+04 1.000000000000000000e+00
1.491473053777545021e-02 4.429520004303044698e+04 4.429520004303044698e+04 1.000000000000000000e+00
1.533763909431441058e-02 4.468153319411767734e+04 4.468153319411767734e+04 1.000000000000000000e+00
1.577253926188121325e-02 4.504240707259234478e+04 4.504240707259234478e+04 1.000000000000000000e+00
1.621977106370973976e-02 4.537613184696422832e+04 4.537613184696422832e+04 1.000000000000000000e+00
1.667968416442400931e-02 4.568099241604314011e+04 4.568099241604314011e+04 1.000000000000000000e+00
1.715263814342056492e-02 4.595529857369215460e+04 4.595529857369215460e+04 1.000000000000000000e+00
1.763900277600287739e-02 4.619739417259598849e+04 4.619739417259598849e+04 1.000000000000000000e+00
1.813915832248710197e-02 4.640566653753632272e+04 4.640566653753632272e+04 1.000000000000000000e+00
1.865349582550572191e-02 4.657855615536632831e+04 4.657855615536632831e+04 1.000000000000000000e+00
1.918241741574096965e-02 4.671456658275626251e+04 4.671456658275626251e+04 1.000000000000000000e+00
1.972633662632758064e-02 4.681228392273851932e+04 4.681228392273851932e+04 1.000000000000000000e+00
2.028567871617041954e-02 4.687050615501615539e+04 4.687050615501615539e+04 1.000000000000000000e+00
2.086088100242964455e-02 4.688821779996799887e+04 4.688821779996799887e+04 1.000000000000000000e+00
2.145239320243380945e-02 4.686450766409449716e+04 4.686450766409449716e+04 1.000000000000000000e+00
2.206067778528760306e-02 4.679857453666539368e+04 4.679857453666539368e+04 1.000000000000000000e+00
2.268621033344981122e-02 4.668973461768868583e+04 4.668973461768868583e+04 1.000000000000000000e+00
2.332947991456350845e-02 4.653742854646280466e+04 4.653742854646280466e+04 1.000000000000000000e+00
2.399098946382987110e-02 4.634122795950080763e+04 4.634122795950080763e+04 1.000000000000000000e+00
2.467125617722389780e-02 4.610085529935541854e+04 4.610085529935541854e+04 1.000000000000000000e+00
2.537081191586005105e-02 4.581674456128896418e+04 4.581674456128896418e+04 1.000000000000000000e+00
2.609020362182368560e-02 4.549021634249987983e+04 4.549021634249987983e+04 1.000000000000000000e+00
2.682999374579321181e-02 4.512274792200705997e+04 4.512274792200705997e+04 1.000000000000000000e+00
2.759076068678787547e-02 4.471591007701274793e+04 4.471591007701274793e+04 1.000000000000000000e+00
2.837309924438421657e-02 4.427135748477245943e+04 4.427135748477245943e+04 1.000000000000000000e+00
2.917762108375559701e-02 4.379081900456796575e+04 4.379081900456796575e+04 1.000000000000000000e+00
3.000495521389753145e-02 4.327608790959695762e+04 4.327608790959695762e+04 1.000000000000000000e+00
3.085574847941358750e-02 4.272901466129077016e+04 4.272901466129077016e+04 1.000000000000000000e+00
3.173066606624545122e-02 4.215224315494931216e+04 4.215224315494931216e+04 1.000000000000000000e+00
3.263039202174351089e-02 4.155017811669850926e+04 4.155017811669850926e+04 1.000000000000000000e+00
